IncGeo_BoroughName,ResponseTimeBinary,inner,Latitude,Longitude
HILLINGDON,1,0,51.4688452432,-0.5096494013
HILLINGDON,1,0,51.4712920743,-0.5062151431
HILLINGDON,1,0,51.605965,-0.497466
HILLINGDON,1,0,51.6075963264,-0.4956002867
HILLINGDON,1,0,51.474662,-0.496024
HILLINGDON,1,0,51.5391825061,-0.493273244
HILLINGDON,1,0,51.4750517398,-0.4950655341
HILLINGDON,1,0,51.475082835,-0.4952114472
HILLINGDON,0,0,51.4758048292,-0.4949818925
HILLINGDON,0,0,51.475369729,-0.4940359459
HILLINGDON,1,0,51.476109585,-0.4949624364
HILLINGDON,0,0,51.4773418,-0.4945483
HILLINGDON,1,0,51.5391380105,-0.4930686567
HILLINGDON,1,0,51.4669202454,-0.4934123282
HILLINGDON,1,0,51.4783164466,-0.4936592789
HILLINGDON,1,0,51.5411712124,-0.4903838656
HILLINGDON,0,0,51.542346,-0.490282
HILLINGDON,1,0,51.4661846504,-0.4922027755
HILLINGDON,0,0,51.4709770007,-0.4916857971
HILLINGDON,1,0,51.4709893421,-0.4916652056
HILLINGDON,0,0,51.471011,-0.491824
HILLINGDON,1,0,51.471011,-0.491824
HILLINGDON,0,0,51.471011,-0.491824
HILLINGDON,1,0,51.471011,-0.491824
HILLINGDON,1,0,51.4709891691,-0.4916517549
HILLINGDON,1,0,51.4721222416,-0.4912813476
HILLINGDON,0,0,51.4720978,-0.4916395
HILLINGDON,0,0,51.4740770767,-0.4912968226
HILLINGDON,1,0,51.473369,-0.491518
HILLINGDON,0,0,51.4743027,-0.4910773
HILLINGDON,1,0,51.4742621162,-0.4919508603
HILLINGDON,0,0,51.4754265,-0.4913174
HILLINGDON,1,0,51.4791,-0.491558
HILLINGDON,0,0,51.4800987499,-0.4919063057
HILLINGDON,0,0,51.479999,-0.491528
HILLINGDON,1,0,51.5892405128,-0.4883427853
HILLINGDON,1,0,51.619317,-0.486913
HILLINGDON,1,0,51.4658172908,-0.4907371947
HILLINGDON,0,0,51.4659483867,-0.4908816508
HILLINGDON,0,0,51.4669046031,-0.490904913
HILLINGDON,1,0,51.4664327969,-0.4901207842
HILLINGDON,1,0,51.4663409838,-0.4907147942
HILLINGDON,1,0,51.4665567493,-0.4909168001
HILLINGDON,0,0,51.466389418,-0.4902592178
HILLINGDON,0,0,51.4674540141,-0.4902124377
HILLINGDON,0,0,51.4674393563,-0.4902162851
HILLINGDON,0,0,51.4677506279,-0.4898909721
HILLINGDON,1,0,51.467397,-0.490504
HILLINGDON,1,0,51.4674478002,-0.4902193704
HILLINGDON,1,0,51.467687131,-0.4909062251
HILLINGDON,1,0,51.4669635098,-0.4904640867
HILLINGDON,0,0,51.4674110587,-0.4901398505
HILLINGDON,1,0,51.4674039357,-0.4900761727
HILLINGDON,1,0,51.4674519139,-0.490212507
HILLINGDON,1,0,51.4676898314,-0.490578281
HILLINGDON,0,0,51.4674435999,-0.490219509
HILLINGDON,1,0,51.4674527797,-0.4902797552
HILLINGDON,0,0,51.4674164095,-0.4900658882
HILLINGDON,0,0,51.4673828909,-0.4900735032
HILLINGDON,0,0,51.467468845,-0.4902220399
HILLINGDON,0,0,51.4674440982,-0.4900950305
HILLINGDON,1,0,51.4674457434,-0.4902228021
HILLINGDON,0,0,51.4674434268,-0.4902060593
HILLINGDON,1,0,51.4674497733,-0.4902094282
HILLINGDON,0,0,51.4674435133,-0.4902127841
HILLINGDON,1,0,51.4684447341,-0.4906839717
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.4682764692,-0.4907301193
HILLINGDON,0,0,51.468296,-0.490474
HILLINGDON,1,0,51.4683178024,-0.4905134663
HILLINGDON,0,0,51.468296,-0.490474
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.4686540032,-0.4901529007
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,0,0,51.4683574661,-0.4906568058
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.4680755942,-0.490141337
HILLINGDON,1,0,51.4683372664,-0.490556555
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,0,0,51.4683313499,-0.4906466605
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,1,0,51.4683596961,-0.490666824
HILLINGDON,1,0,51.4682127085,-0.4905102052
HILLINGDON,1,0,51.4684479888,-0.4906706396
HILLINGDON,1,0,51.4683597394,-0.4906701865
HILLINGDON,1,0,51.468413694,-0.4906179482
HILLINGDON,1,0,51.4682304666,-0.4903512051
HILLINGDON,0,0,51.4682363087,-0.4903849625
HILLINGDON,1,0,51.4683118049,-0.4905372114
HILLINGDON,0,0,51.4683827544,-0.4906626995
HILLINGDON,1,0,51.4683962678,-0.4902675403
HILLINGDON,0,0,51.4683634203,-0.4906296982
HILLINGDON,1,0,51.468296,-0.490474
HILLINGDON,0,0,51.4682987053,-0.4906621079
HILLINGDON,1,0,51.4692705304,-0.4898139291
HILLINGDON,1,0,51.469379669,-0.4901248714
HILLINGDON,1,0,51.4699875,-0.490465
HILLINGDON,1,0,51.4700003,-0.4900673
HILLINGDON,1,0,51.4718393358,-0.4903863624
HILLINGDON,1,0,51.4731630561,-0.490240037
HILLINGDON,1,0,51.4732718392,-0.4906097717
HILLINGDON,1,0,51.474588,-0.490266
HILLINGDON,1,0,51.4745952714,-0.4907543557
HILLINGDON,1,0,51.4746122024,-0.4907638903
HILLINGDON,1,0,51.479981,-0.490088
HILLINGDON,0,0,51.4797648,-0.4906667
HILLINGDON,0,0,51.4843609718,-0.4904714576
HILLINGDON,1,0,51.5329755445,-0.4886963492
HILLINGDON,1,0,51.5333326046,-0.4889138965
HILLINGDON,1,0,51.533327465,-0.4888435396
HILLINGDON,1,0,51.5336490857,-0.4888007996
HILLINGDON,1,0,51.5345474889,-0.4886846243
HILLINGDON,0,0,51.5381242534,-0.4881024924
HILLINGDON,1,0,51.538111231,-0.4881555697
HILLINGDON,1,0,51.541101,-0.488067
HILLINGDON,0,0,51.544697,-0.487947
HILLINGDON,1,0,51.5446895301,-0.4886279063
HILLINGDON,1,0,51.5446769476,-0.4884665841
HILLINGDON,1,0,51.6053194201,-0.4853524174
HILLINGDON,1,0,51.606815169,-0.4852812257
HILLINGDON,1,0,51.6068256378,-0.4853676241
HILLINGDON,1,0,51.4676517105,-0.4888242882
HILLINGDON,1,0,51.4678141826,-0.488790348
HILLINGDON,0,0,51.4676678307,-0.4884296828
HILLINGDON,0,0,51.4676283523,-0.4885376238
HILLINGDON,0,0,51.4681301843,-0.4890717672
HILLINGDON,1,0,51.4692714493,-0.4896807045
HILLINGDON,1,0,51.4702942487,-0.488289513
HILLINGDON,0,0,51.4711048431,-0.4887275636
HILLINGDON,1,0,51.4711243312,-0.4890025157
HILLINGDON,1,0,51.4712860428,-0.4886089336
HILLINGDON,0,0,51.4714475516,-0.488758397
HILLINGDON,1,0,51.47264092,-0.4884119012
HILLINGDON,0,0,51.472331979,-0.4887549004
HILLINGDON,0,0,51.4740163145,-0.4892862573
HILLINGDON,1,0,51.4744886271,-0.4889984154
HILLINGDON,1,0,51.4791875464,-0.4886126342
HILLINGDON,0,0,51.48176,-0.48859
HILLINGDON,1,0,51.482659,-0.48856
HILLINGDON,1,0,51.496141,-0.488114
HILLINGDON,1,0,51.4971106621,-0.4885087399
HILLINGDON,1,0,51.4968963156,-0.4878487253
HILLINGDON,1,0,51.4972877579,-0.4886729526
HILLINGDON,1,0,51.5294845562,-0.4875094512
HILLINGDON,1,0,51.5377731028,-0.4867813745
HILLINGDON,1,0,51.5419486942,-0.4870905034
HILLINGDON,1,0,51.544678,-0.486506
HILLINGDON,1,0,51.545577,-0.486476
HILLINGDON,1,0,51.5476842033,-0.4862482832
HILLINGDON,1,0,51.588152,-0.48541
HILLINGDON,1,0,51.598607,-0.484714
HILLINGDON,0,0,51.598607,-0.484714
HILLINGDON,1,0,51.598607,-0.484714
HILLINGDON,1,0,51.598607,-0.484714
HILLINGDON,1,0,51.6056448372,-0.4840423435
HILLINGDON,1,0,51.6055772433,-0.4840142285
HILLINGDON,1,0,51.4695527586,-0.4871117256
HILLINGDON,0,0,51.4693955727,-0.487351319
HILLINGDON,0,0,51.4696044174,-0.4874587733
HILLINGDON,0,0,51.4701426373,-0.4869552967
HILLINGDON,1,0,51.4701777419,-0.4868553312
HILLINGDON,1,0,51.4710463781,-0.4879620419
HILLINGDON,1,0,51.4709502863,-0.4876992712
HILLINGDON,1,0,51.4714090188,-0.4877383596
HILLINGDON,1,0,51.4705958099,-0.4876696236
HILLINGDON,0,0,51.4717232881,-0.4877638912
HILLINGDON,1,0,51.4716713049,-0.4878059791
HILLINGDON,1,0,51.4716900761,-0.4877952662
HILLINGDON,1,0,51.4717131026,-0.4872310195
HILLINGDON,1,0,51.47169872,-0.4880707948
HILLINGDON,1,0,51.4715157027,-0.4880807985
HILLINGDON,1,0,51.4716782334,-0.488017927
HILLINGDON,1,0,51.4717142042,-0.4868253749
HILLINGDON,1,0,51.4716798,-0.4878089
HILLINGDON,1,0,51.4716613734,-0.487447401
HILLINGDON,1,0,51.4716885853,-0.487842586
HILLINGDON,1,0,51.4715712443,-0.4875341287
HILLINGDON,0,0,51.4716798,-0.4878089
HILLINGDON,0,0,51.4721371375,-0.4867983795
HILLINGDON,0,0,51.4716881928,-0.4878121492
HILLINGDON,1,0,51.4716798,-0.4878089
HILLINGDON,1,0,51.4719052297,-0.4873467223
HILLINGDON,0,0,51.4716839058,-0.4878055626
HILLINGDON,1,0,51.4716797922,-0.4878124269
HILLINGDON,0,0,51.4716798,-0.4878089
HILLINGDON,0,0,51.4716798,-0.4878089
HILLINGDON,0,0,51.4724306209,-0.4868689503
HILLINGDON,0,0,51.4792353952,-0.4874995898
HILLINGDON,1,0,51.4958501053,-0.4868598103
HILLINGDON,1,0,51.4957038,-0.4861351
HILLINGDON,1,0,51.4970609746,-0.4872029608
HILLINGDON,1,0,51.5236637725,-0.4850569217
HILLINGDON,1,0,51.5298241883,-0.4859067174
HILLINGDON,1,0,51.5297656996,-0.4855362626
HILLINGDON,0,0,51.5299241742,-0.4854434259
HILLINGDON,1,0,51.5362842934,-0.486011214
HILLINGDON,1,0,51.5373964683,-0.4853669751
HILLINGDON,1,0,51.540165,-0.485214
HILLINGDON,0,0,51.540165,-0.485214
HILLINGDON,1,0,51.541064,-0.485184
HILLINGDON,1,0,51.541075074,-0.4856095064
HILLINGDON,1,0,51.541064,-0.485184
HILLINGDON,1,0,51.541064,-0.485184
HILLINGDON,1,0,51.541064,-0.485184
HILLINGDON,0,0,51.544659,-0.485064
HILLINGDON,1,0,51.544659,-0.485064
HILLINGDON,0,0,51.544659,-0.485064
HILLINGDON,1,0,51.544659,-0.485064
HILLINGDON,0,0,51.5457747125,-0.4847292116
HILLINGDON,1,0,51.59769,-0.483301
HILLINGDON,1,0,51.599488,-0.483241
HILLINGDON,1,0,51.6014663587,-0.4834090133
HILLINGDON,1,0,51.6062059351,-0.4824822522
HILLINGDON,1,0,51.6067963898,-0.4830387287
HILLINGDON,1,0,51.6068002586,-0.4824244447
HILLINGDON,1,0,51.6067317,-0.4827472
HILLINGDON,1,0,51.6064158864,-0.4836252463
HILLINGDON,1,0,51.606737647,-0.482749177
HILLINGDON,0,0,51.6067624888,-0.4827469989
HILLINGDON,1,0,51.6072767596,-0.483036855
HILLINGDON,1,0,51.6072583811,-0.4829820316
HILLINGDON,1,0,51.607259914,-0.482987955
HILLINGDON,1,0,51.6072581195,-0.4829617956
HILLINGDON,1,0,51.6072487051,-0.4829258841
HILLINGDON,1,0,51.6072016295,-0.4829933818
HILLINGDON,1,0,51.6072509451,-0.4829416129
HILLINGDON,1,0,51.6072217207,-0.482909023
HILLINGDON,1,0,51.6075241798,-0.4831221481
HILLINGDON,1,0,51.6072474482,-0.4830200581
HILLINGDON,1,0,51.6072712867,-0.4830052203
HILLINGDON,1,0,51.6072138516,-0.4829165717
HILLINGDON,1,0,51.4710503241,-0.4862202967
HILLINGDON,1,0,51.4731190899,-0.4865994617
HILLINGDON,1,0,51.501497,-0.485055
HILLINGDON,1,0,51.5234515148,-0.484986664
HILLINGDON,1,0,51.5254942419,-0.4836652124
HILLINGDON,0,0,51.531158,-0.484071
HILLINGDON,0,0,51.531158,-0.484071
HILLINGDON,1,0,51.531158,-0.484071
HILLINGDON,0,0,51.531158,-0.484071
HILLINGDON,1,0,51.5313959502,-0.4838316289
HILLINGDON,0,0,51.5314274362,-0.4838228141
HILLINGDON,0,0,51.5314359947,-0.4838665208
HILLINGDON,1,0,51.531158,-0.484071
HILLINGDON,1,0,51.5314586228,-0.4838430195
HILLINGDON,0,0,51.532057,-0.484041
HILLINGDON,1,0,51.533855,-0.483981
HILLINGDON,0,0,51.5351962348,-0.4834767847
HILLINGDON,0,0,51.536551,-0.483892
HILLINGDON,1,0,51.542843,-0.483683
HILLINGDON,0,0,51.5432907529,-0.4837106745
HILLINGDON,0,0,51.5433360781,-0.4834347669
HILLINGDON,0,0,51.54554,-0.483593
HILLINGDON,0,0,51.5464089216,-0.4828746094
HILLINGDON,0,0,51.5473168984,-0.4833763842
HILLINGDON,0,0,51.5470325882,-0.4831220893
HILLINGDON,0,0,51.5499834163,-0.4832282947
HILLINGDON,1,0,51.604450642,-0.481633287
HILLINGDON,0,0,51.6054050391,-0.4819787033
HILLINGDON,1,0,51.6074787996,-0.4815396382
HILLINGDON,0,0,51.4760174675,-0.4840988144
HILLINGDON,1,0,51.480805,-0.484301
HILLINGDON,1,0,51.5011659432,-0.4837381488
HILLINGDON,1,0,51.508669,-0.483376
HILLINGDON,1,0,51.5207254902,-0.4832603178
HILLINGDON,1,0,51.520354,-0.482988
HILLINGDON,1,0,51.521253,-0.482958
HILLINGDON,1,0,51.521253,-0.482958
HILLINGDON,1,0,51.521253,-0.482958
HILLINGDON,1,0,51.5224624363,-0.4831903226
HILLINGDON,1,0,51.5223022812,-0.4828285545
HILLINGDON,1,0,51.522152,-0.482928
HILLINGDON,1,0,51.522152,-0.482928
HILLINGDON,1,0,51.522152,-0.482928
HILLINGDON,1,0,51.522152,-0.482928
HILLINGDON,1,0,51.522152,-0.482928
HILLINGDON,0,0,51.522152,-0.482928
HILLINGDON,1,0,51.525747,-0.482809
HILLINGDON,1,0,51.525747,-0.482809
HILLINGDON,1,0,51.5254573488,-0.48257825
HILLINGDON,1,0,51.5296365849,-0.4829550238
HILLINGDON,0,0,51.5296780333,-0.4829626262
HILLINGDON,1,0,51.530241,-0.48266
HILLINGDON,1,0,51.5300775908,-0.481973032
HILLINGDON,0,0,51.532039,-0.4826
HILLINGDON,0,0,51.5325695356,-0.4825964143
HILLINGDON,0,0,51.535634,-0.48248
HILLINGDON,1,0,51.535634,-0.48248
HILLINGDON,0,0,51.536533,-0.48245
HILLINGDON,1,0,51.541926,-0.482271
HILLINGDON,1,0,51.541926,-0.482271
HILLINGDON,0,0,51.541926,-0.482271
HILLINGDON,0,0,51.542825,-0.482241
HILLINGDON,0,0,51.5458054653,-0.4825329247
HILLINGDON,0,0,51.5457347238,-0.4815283197
HILLINGDON,0,0,51.5457190612,-0.4828112941
HILLINGDON,0,0,51.5462427236,-0.4819484277
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,1,0,51.54642,-0.482121
HILLINGDON,1,0,51.54642,-0.482121
HILLINGDON,1,0,51.54642,-0.482121
HILLINGDON,1,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,1,0,51.54642,-0.482121
HILLINGDON,0,0,51.54642,-0.482121
HILLINGDON,1,0,51.54642,-0.482121
HILLINGDON,0,0,51.5477277497,-0.4816211528
HILLINGDON,1,0,51.5472548245,-0.4826312184
HILLINGDON,1,0,51.548218,-0.482062
HILLINGDON,0,0,51.548218,-0.482062
HILLINGDON,1,0,51.548218,-0.482062
HILLINGDON,1,0,51.548218,-0.482062
HILLINGDON,1,0,51.5479667719,-0.4816857929
HILLINGDON,0,0,51.5487846586,-0.4822008846
HILLINGDON,0,0,51.5487299255,-0.4821925967
HILLINGDON,0,0,51.5494764988,-0.4815797825
HILLINGDON,0,0,51.549472,-0.481566
HILLINGDON,0,0,51.5494743114,-0.4815731157
HILLINGDON,1,0,51.5493996846,-0.4822936429
HILLINGDON,1,0,51.549116,-0.482032
HILLINGDON,0,0,51.549116,-0.482032
HILLINGDON,1,0,51.550015,-0.482002
HILLINGDON,1,0,51.5956530002,-0.4803385811
HILLINGDON,0,0,51.4647477422,-0.4830674026
HILLINGDON,1,0,51.4836144,-0.4830648
HILLINGDON,1,0,51.4836211592,-0.4831016469
HILLINGDON,1,0,51.4840442939,-0.4831136522
HILLINGDON,1,0,51.4972666949,-0.482139285
HILLINGDON,1,0,51.500561,-0.482205
HILLINGDON,1,0,51.5183172441,-0.4812206163
HILLINGDON,1,0,51.5197691259,-0.4818966613
HILLINGDON,1,0,51.520335,-0.481547
HILLINGDON,1,0,51.520335,-0.481547
HILLINGDON,0,0,51.5203991711,-0.4815362321
HILLINGDON,0,0,51.521234,-0.481518
HILLINGDON,1,0,51.5223325575,-0.4808496992
HILLINGDON,1,0,51.522133,-0.481488
HILLINGDON,1,0,51.5222527909,-0.4819466232
HILLINGDON,0,0,51.524829,-0.481398
HILLINGDON,0,0,51.527526,-0.481308
HILLINGDON,0,0,51.5290602033,-0.4815892211
HILLINGDON,0,0,51.531121,-0.481189
HILLINGDON,0,0,51.53202,-0.481159
HILLINGDON,0,0,51.5356575726,-0.4804769285
HILLINGDON,1,0,51.5395518,-0.4814207
HILLINGDON,0,0,51.541008,-0.480859
HILLINGDON,0,0,51.5429342425,-0.4813901659
HILLINGDON,0,0,51.5429303796,-0.4814033675
HILLINGDON,0,0,51.544604,-0.48074
HILLINGDON,0,0,51.5454706997,-0.4800258038
HILLINGDON,1,0,51.546401,-0.48068
HILLINGDON,1,0,51.546401,-0.48068
HILLINGDON,0,0,51.546401,-0.48068
HILLINGDON,0,0,51.546401,-0.48068
HILLINGDON,0,0,51.546401,-0.48068
HILLINGDON,1,0,51.546401,-0.48068
HILLINGDON,1,0,51.546401,-0.48068
HILLINGDON,1,0,51.5459763866,-0.4807665682
HILLINGDON,1,0,51.5476817791,-0.4812118238
HILLINGDON,0,0,51.5473,-0.48065
HILLINGDON,1,0,51.5473,-0.48065
HILLINGDON,0,0,51.5473,-0.48065
HILLINGDON,0,0,51.5473,-0.48065
HILLINGDON,1,0,51.5473,-0.48065
HILLINGDON,1,0,51.5477155168,-0.4807944665
HILLINGDON,1,0,51.548199,-0.48062
HILLINGDON,0,0,51.5479367903,-0.4808971175
HILLINGDON,0,0,51.5482706275,-0.4811741537
HILLINGDON,0,0,51.549996,-0.48056
HILLINGDON,1,0,51.5499961829,-0.481228088
HILLINGDON,0,0,51.550895,-0.48053
HILLINGDON,1,0,51.550895,-0.48053
HILLINGDON,0,0,51.5531765918,-0.4798428102
HILLINGDON,1,0,51.603027,-0.478791
HILLINGDON,1,0,51.6079645087,-0.4789013912
HILLINGDON,1,0,51.4706723837,-0.4813148379
HILLINGDON,0,0,51.470702,-0.4812854
HILLINGDON,1,0,51.4709878631,-0.4818166144
HILLINGDON,1,0,51.471211,-0.481107
HILLINGDON,1,0,51.4708806743,-0.4812705553
HILLINGDON,1,0,51.4709124483,-0.4814373458
HILLINGDON,1,0,51.4708941447,-0.4812575172
HILLINGDON,0,0,51.4704852854,-0.4815505382
HILLINGDON,1,0,51.472089296,-0.4813389545
HILLINGDON,0,0,51.4726903118,-0.4811679636
HILLINGDON,0,0,51.4795378344,-0.48206069
HILLINGDON,0,0,51.4833830532,-0.4815817043
HILLINGDON,0,0,51.4836261,-0.4811921
HILLINGDON,0,0,51.483559409,-0.4811936209
HILLINGDON,1,0,51.5003153912,-0.4810197022
HILLINGDON,1,0,51.5002784,-0.4810847
HILLINGDON,1,0,51.5002888311,-0.4810778134
HILLINGDON,1,0,51.500282618,-0.4810847528
HILLINGDON,1,0,51.50234,-0.480705
HILLINGDON,1,0,51.5067916646,-0.4802164368
HILLINGDON,1,0,51.5124704919,-0.4806233696
HILLINGDON,1,0,51.518920365,-0.4800688393
HILLINGDON,1,0,51.520317,-0.480107
HILLINGDON,1,0,51.520317,-0.480107
HILLINGDON,1,0,51.5256455591,-0.4804103919
HILLINGDON,1,0,51.528406,-0.479837
HILLINGDON,1,0,51.528406,-0.479837
HILLINGDON,1,0,51.5311416914,-0.4797359281
HILLINGDON,1,0,51.537394,-0.479538
HILLINGDON,1,0,51.537394,-0.479538
HILLINGDON,0,0,51.5371992909,-0.479259948
HILLINGDON,0,0,51.537394,-0.479538
HILLINGDON,0,0,51.537394,-0.479538
HILLINGDON,0,0,51.537394,-0.479538
HILLINGDON,0,0,51.537394,-0.479538
HILLINGDON,0,0,51.537394,-0.479538
HILLINGDON,1,0,51.538293,-0.479508
HILLINGDON,0,0,51.5457999459,-0.4790585505
HILLINGDON,0,0,51.5464698731,-0.4794574136
HILLINGDON,1,0,51.5462716925,-0.4790942129
HILLINGDON,1,0,51.5463953243,-0.4792561049
HILLINGDON,1,0,51.5462261693,-0.4793052966
HILLINGDON,1,0,51.5462266451,-0.4793457435
HILLINGDON,1,0,51.5462323511,-0.4793323
HILLINGDON,1,0,51.5474312433,-0.4791557897
HILLINGDON,0,0,51.5469043461,-0.4790476726
HILLINGDON,0,0,51.5469258688,-0.4789724078
HILLINGDON,0,0,51.5469894319,-0.4793529543
HILLINGDON,1,0,51.5478043186,-0.4789504676
HILLINGDON,1,0,51.5479146803,-0.4790388516
HILLINGDON,0,0,51.5477936434,-0.4789373448
HILLINGDON,1,0,51.549079,-0.479148
HILLINGDON,1,0,51.5490075836,-0.4793963986
HILLINGDON,0,0,51.4715971468,-0.4805779568
HILLINGDON,0,0,51.4836193,-0.4799681
HILLINGDON,1,0,51.488839,-0.479713
HILLINGDON,1,0,51.495131,-0.479504
HILLINGDON,1,0,51.497827,-0.479414
HILLINGDON,1,0,51.502321,-0.479265
HILLINGDON,1,0,51.512209,-0.478935
HILLINGDON,1,0,51.514905,-0.478846
HILLINGDON,1,0,51.5174233857,-0.4782703898
HILLINGDON,1,0,51.5176093549,-0.4792410471
HILLINGDON,1,0,51.5175546692,-0.4793928827
HILLINGDON,0,0,51.531084,-0.478306
HILLINGDON,0,0,51.536477,-0.478127
HILLINGDON,0,0,51.536477,-0.478127
HILLINGDON,0,0,51.537376,-0.478097
HILLINGDON,0,0,51.539173,-0.478037
HILLINGDON,0,0,51.539173,-0.478037
HILLINGDON,0,0,51.539173,-0.478037
HILLINGDON,0,0,51.539173,-0.478037
HILLINGDON,0,0,51.54187,-0.477947
HILLINGDON,0,0,51.5440855017,-0.4776896427
HILLINGDON,0,0,51.5448490688,-0.4780442303
HILLINGDON,0,0,51.5449931425,-0.4776904774
HILLINGDON,1,0,51.5449924381,-0.4775391428
HILLINGDON,1,0,51.5449897686,-0.4776571645
HILLINGDON,0,0,51.5457056037,-0.4772211099
HILLINGDON,0,0,51.5452414275,-0.4771824702
HILLINGDON,0,0,51.545289136,-0.478195867
HILLINGDON,1,0,51.5451872373,-0.4782767655
HILLINGDON,1,0,51.5451905669,-0.4778146261
HILLINGDON,0,0,51.5459679,-0.477616
HILLINGDON,1,0,51.5464159481,-0.4784423435
HILLINGDON,0,0,51.547263,-0.477767
HILLINGDON,1,0,51.5478949876,-0.4774604551
HILLINGDON,1,0,51.5482849412,-0.4780113985
HILLINGDON,1,0,51.5479731584,-0.477312678
HILLINGDON,1,0,51.5479612217,-0.4773059706
HILLINGDON,1,0,51.5481806488,-0.4776577055
HILLINGDON,1,0,51.5478954687,-0.4774975059
HILLINGDON,0,0,51.5478670742,-0.4774142109
HILLINGDON,1,0,51.550858,-0.477647
HILLINGDON,1,0,51.551757,-0.477617
HILLINGDON,1,0,51.553554,-0.477557
HILLINGDON,0,0,51.487023,-0.478333
HILLINGDON,1,0,51.5089949459,-0.4770436515
HILLINGDON,1,0,51.5156802535,-0.4774428834
HILLINGDON,0,0,51.5155924455,-0.4773144844
HILLINGDON,1,0,51.5208508799,-0.4771097809
HILLINGDON,1,0,51.5215955367,-0.4777687456
HILLINGDON,0,0,51.526571,-0.477015
HILLINGDON,1,0,51.528369,-0.476955
HILLINGDON,0,0,51.530166,-0.476895
HILLINGDON,0,0,51.530166,-0.476895
HILLINGDON,1,0,51.530166,-0.476895
HILLINGDON,1,0,51.539155,-0.476595
HILLINGDON,1,0,51.539155,-0.476595
HILLINGDON,0,0,51.539155,-0.476595
HILLINGDON,0,0,51.5404835903,-0.4767772861
HILLINGDON,0,0,51.5405460865,-0.4765581623
HILLINGDON,0,0,51.544547,-0.476415
HILLINGDON,0,0,51.544547,-0.476415
HILLINGDON,0,0,51.544547,-0.476415
HILLINGDON,0,0,51.544547,-0.476415
HILLINGDON,0,0,51.544547,-0.476415
HILLINGDON,1,0,51.544547,-0.476415
HILLINGDON,0,0,51.545400166,-0.4770113623
HILLINGDON,0,0,51.545446,-0.476385
HILLINGDON,0,0,51.5450433681,-0.4766399408
HILLINGDON,0,0,51.545056,-0.476623
HILLINGDON,0,0,51.5450410492,-0.4766231707
HILLINGDON,0,0,51.5450578499,-0.4766226097
HILLINGDON,0,0,51.5450268738,-0.4766640782
HILLINGDON,0,0,51.5450252988,-0.4767045649
HILLINGDON,0,0,51.5450541311,-0.4766597985
HILLINGDON,0,0,51.5450724192,-0.4766120146
HILLINGDON,0,0,51.545020661,-0.4766710247
HILLINGDON,0,0,51.5450536156,-0.4766196174
HILLINGDON,0,0,51.5450557498,-0.4766226798
HILLINGDON,0,0,51.545020486,-0.4766575525
HILLINGDON,0,0,51.5450376367,-0.4766839358
HILLINGDON,0,0,51.5450101169,-0.4766680073
HILLINGDON,0,0,51.5450474807,-0.4766330645
HILLINGDON,0,0,51.5450663815,-0.4766324333
HILLINGDON,0,0,51.5450514621,-0.476616084
HILLINGDON,0,0,51.5450222545,-0.4764269179
HILLINGDON,0,0,51.5471129586,-0.4764592388
HILLINGDON,0,0,51.548143,-0.476295
HILLINGDON,1,0,51.4682593894,-0.4780528432
HILLINGDON,0,0,51.4813425,-0.477754
HILLINGDON,0,0,51.4864610567,-0.4768460697
HILLINGDON,0,0,51.487004,-0.476894
HILLINGDON,0,0,51.487004,-0.476894
HILLINGDON,1,0,51.504082,-0.476324
HILLINGDON,1,0,51.5049829876,-0.4756203517
HILLINGDON,1,0,51.50498,-0.476294
HILLINGDON,1,0,51.505879,-0.476264
HILLINGDON,1,0,51.506778,-0.476234
HILLINGDON,1,0,51.509475,-0.476144
HILLINGDON,1,0,51.5094386,-0.4767015
HILLINGDON,1,0,51.509475,-0.476144
HILLINGDON,0,0,51.509475,-0.476144
HILLINGDON,1,0,51.509475,-0.476144
HILLINGDON,0,0,51.512171,-0.476054
HILLINGDON,1,0,51.513969,-0.475994
HILLINGDON,1,0,51.513969,-0.475994
HILLINGDON,1,0,51.513969,-0.475994
HILLINGDON,1,0,51.513969,-0.475994
HILLINGDON,1,0,51.513969,-0.475994
HILLINGDON,1,0,51.513969,-0.475994
HILLINGDON,1,0,51.513969,-0.475994
